,tel,appid,time,count
971,13900000580,70093,0,1
972,13900000581,10005,2218,5
973,13900000582,10005,1580,1
974,13900000582,10006,2080,1
975,13900000583,10005,1410,2
976,13900000584,70109,172,2
977,13900000584,80609,838,3
978,13900000585,200837,274,2
979,13900000586,10005,148,1
980,13900000587,10005,216,2
981,13900000588,10005,101,1
982,13900000589,71249,190,1
983,13900000589,231973,70,1
984,13900000590,10001,236800,21
985,13900000590,10005,104057,2
986,13900000590,11233,26544,4
987,13900000590,30428,64,1
988,13900000590,31480,16835,1
989,13900000590,70375,1056,1
990,13900000590,70385,32772,1
991,13900000590,151499,79,1
992,13900000590,340370,17763,1
993,13900000591,10005,3055,7
994,13900000592,11282,2135,1
995,13900000592,80547,88946,1
996,13900000592,81489,46445,1
997,13900000593,10001,106,1
998,13900000593,10005,60620,4
999,13900000594,30035,13935,9
1000,13900000595,10005,1910,1
1001,13900000596,10005,110,1
1002,13900000597,70109,140,1
1003,13900000597,70526,104,1
1004,13900000597,180688,180,1
1005,13900000598,171191,71,1
1006,13900000599,221135,709,1
1007,13900000600,10005,640,2
1008,13900000601,10001,178757,5
1009,13900000601,10005,8731,1
1010,13900000601,340370,982,2
1011,13900000602,50053,154,1
1012,13900000603,70526,70,1
1013,13900000604,10005,159,1
1014,13900000605,10005,94,1
1015,13900000606,231973,551,2
1016,13900000607,10005,145,1
1017,13900000608,10005,474,3
1018,13900000609,70526,89,1
1019,13900000610,311360,135,1
1020,13900000611,10005,2010,1
1021,13900000612,10005,672,1
1022,13900000613,180230,20368,15
1023,13900000614,81163,153,1
1024,13900000615,10005,191,1
1025,13900000616,10005,116,1
1026,13900000617,10005,111,1
1027,13900000618,10005,472,3
1028,13900000618,331007,30,1
1029,13900000619,10005,292,2
1030,13900000620,10001,522,1
1031,13900000620,10205,1796,1
1032,13900000620,20023,1601,1
1033,13900000621,200853,69732,1
1034,13900000622,250331,80,1
1035,13900000623,30035,20329,13
1036,13900000624,10005,1141,6
1037,13900000625,10005,4594,5
1038,13900000625,60494,2079,1
1039,13900000626,151711,117,1
1040,13900000626,180309,7321,4
1041,13900000626,240500,140,1
1042,13900000626,270231,3675,4
1043,13900000626,340812,1489,3
1044,13900000627,10001,15567,13
1045,13900000627,11232,135,1
1046,13900000627,30428,7584,4
1047,13900000627,50053,140,1
1048,13900000627,200487,160,1
1049,13900000628,10005,369,2
1050,13900000629,50057,3086,1
1051,13900000630,71537,50,1
1052,13900000631,21388,117305,1
1053,13900000632,70109,954,3
1054,13900000633,271230,40,1
1055,13900000634,10005,90,1
1056,13900000634,50057,19258,9
1057,13900000634,220358,231,1
1058,13900000635,10001,1495,2
1059,13900000636,200442,71,1
1060,13900000637,10001,3052,1
1061,13900000638,20359,86162,1
1062,13900000638,151499,12791,2
1063,13900000638,331007,4114,1
1064,13900000639,180688,187,1
1065,13900000640,50501,90,1
1066,13900000641,10001,23419,2
1067,13900000641,10005,10640,1
1068,13900000641,20022,3297,4
1069,13900000641,70109,4912,3
1070,13900000641,80582,404,2
1071,13900000642,20357,2280,1
1072,13900000643,50057,4459,23
1073,13900000643,331007,109,1
1074,13900000644,10005,297,2
1075,13900000645,10001,270,2
1076,13900000646,50065,1950,1
1077,13900000646,70096,110,1
1078,13900000647,10005,195,1
1079,13900000648,370955,91,1
1080,13900000649,10005,114,1
1081,13900000649,220371,125,1
1082,13900000650,30035,1986,1
1083,13900000650,50065,6080,1
1084,13900000650,181512,144,1
1085,13900000650,230221,2239,1
1086,13900000650,270386,159,1
1087,13900000650,271134,160,1
1088,13900000651,10005,6541,7
1089,13900000652,50057,400,1
1090,13900000653,10005,386,2
1091,13900000654,10005,241,2
1092,13900000654,241248,90,1
1093,13900000655,340948,2120,1
1094,13900000656,30035,8069,14
1095,13900000656,180183,1810,1
1096,13900000656,270691,150,1
1097,13900000656,271134,81,1
1098,13900000657,30035,2629,3
1099,13900000658,70109,115,1
1100,13900000659,30044,116,1
1101,13900000660,10005,75,1
1102,13900000661,10005,3434,6
1103,13900000661,10205,2124,1
1104,13900000661,50053,5286,1
1105,13900000661,70385,200,1
1106,13900000662,50436,77,1
1107,13900000663,30044,110,2
1108,13900000663,40512,105,1
1109,13900000663,50057,405,2
1110,13900000664,10005,26903,4
1111,13900000664,241155,50,1
1112,13900000665,370955,6205,1
1113,13900000666,10005,5538,6
1114,13900000667,10005,0,1
1115,13900000668,111251,0,1
1116,13900000668,151267,87400,1
1117,13900000668,321044,464,4
1118,13900000669,10001,96,1
1119,13900000669,10005,365,3
1120,13900000669,71455,130,1
1121,13900000669,80520,90,1
1122,13900000670,170392,310,2
1123,13900000670,200420,90,1
1124,13900000671,10005,161,1
1125,13900000672,80609,562,1
1126,13900000673,170392,240,1
1127,13900000674,10005,274,2
1128,13900000675,170488,1585,1
1129,13900000675,221135,1155,4
1130,13900000676,60071,50,1
1131,13900000676,200837,50,1
1132,13900000677,10005,926,4
1133,13900000678,41467,50,1
1134,13900000679,50054,688,3
1135,13900000680,10005,21921,1
1136,13900000681,60071,130,1
1137,13900000682,10005,1430,3
1138,13900000683,10005,180,1
1139,13900000683,70109,225,1
1140,13900000684,10005,156,1
1141,13900000685,151499,1407,2
1142,13900000685,331007,3284,1
1143,13900000686,60071,1899,11
1144,13900000687,70109,6265,1
1145,13900000687,80609,42606,1
1146,13900000688,10005,154,1
1147,13900000689,340370,80315,1
1148,13900000690,71537,1,1
1149,13900000691,10005,911,5
1150,13900000691,10006,92,1
1151,13900000692,10001,2180,2
1152,13900000692,180229,72337,12
1153,13900000692,221135,96,1
1154,13900000692,230252,2045,1
1155,13900000692,330400,4170,2
1156,13900000693,241248,1441,1
1157,13900000694,151499,2248,1
1158,13900000695,110157,195,1
1159,13900000696,10001,143090,1
1160,13900000697,10005,111,1
1161,13900000697,20451,3995,3
1162,13900000697,180309,28921,1
1163,13900000698,221135,60245,1
1164,13900000699,51636,154,2
1165,13900000699,60070,567,7
1166,13900000699,171128,175,1
1167,13900000700,70109,535,1
1168,13900000700,180688,150,1
1169,13900000701,80130,248,2
1170,13900000702,10005,140,1
1171,13900000703,50066,7791,4
1172,13900000703,50501,34648,3
1173,13900000704,81416,124,1
1174,13900000704,241183,80,1
1175,13900000705,10001,186,2
1176,13900000705,200439,75,1
1177,13900000706,70096,153696,1
1178,13900000706,171190,153891,2
1179,13900000706,171406,153136,1
1180,13900000707,20450,216,1
1181,13900000707,220499,152,1
1182,13900000708,10001,169,1
1183,13900000709,10001,111,1
1184,13900000709,10005,511,2
1185,13900000709,10205,2026,1
1186,13900000710,10005,21586,24
1187,13900000710,10205,150,1
1188,13900000710,200335,130,1
1189,13900000711,340812,21644,1
1190,13900000712,10005,315,3
1191,13900000713,10005,12568,26
1192,13900000714,270286,8728,7
1193,13900000715,10005,121,1
1194,13900000716,10005,172,1
1195,13900000717,10001,95,1
1196,13900000717,331007,60,1
1197,13900000718,220499,60,1
1198,13900000719,10005,550,1
1199,13900000719,51636,348,1
1200,13900000719,70104,722,1
1201,13900000719,151301,1062,1
1202,13900000719,271134,294,1
1203,13900000719,341206,11538,2
1204,13900000720,50057,71,1
1205,13900000720,70106,82233,2
1206,13900000721,81416,41330,13
1207,13900000721,151417,13631,1
1208,13900000721,180229,347434,2
1209,13900000722,151250,330,1
1210,13900000723,10001,150,1
1211,13900000724,10001,206,2
1212,13900000724,10005,446,2
1213,13900000724,10205,1579,1
1214,13900000724,40423,66,1
1215,13900000725,10005,21979,10
1216,13900000726,10005,65,1
1217,13900000727,10005,31106,10
1218,13900000728,30035,30790,1
1219,13900000728,180183,31160,1
1220,13900000728,181512,53,1
1221,13900000728,271134,133,1
1222,13900000729,10005,600,5
1223,13900000730,40423,141,2
1224,13900000731,181552,3885,2
1225,13900000731,221061,63412,2
1226,13900000731,370955,2507,5
1227,13900000732,10005,150,1
1228,13900000733,10001,91062,5
1229,13900000733,50057,100789,3
1230,13900000733,70093,10956,1
1231,13900000733,151383,59046,6
1232,13900000733,200335,192,2
1233,13900000734,60075,7397,1
1234,13900000735,10005,146,1
1235,13900000736,10001,75,1
1236,13900000737,20451,39053,17
1237,13900000737,180309,159,1
1238,13900000738,10005,135,1
1239,13900000739,10005,71,1
1240,13900000740,10001,190,1
1241,13900000740,10005,7275,13
1242,13900000741,200308,151,1
1243,13900000741,271134,161,1
1244,13900000742,10005,2896,4
1245,13900000742,30044,2095,1
1246,13900000742,151186,2115,1
1247,13900000743,10005,112,1
1248,13900000744,10001,45290,2
1249,13900000744,10205,66,1
1250,13900000744,30428,494,2
1251,13900000745,10005,1140,7
1252,13900000745,40423,135,1
1253,13900000745,171346,237,1
1254,13900000746,60071,65,1
1255,13900000747,151250,3012,1
1256,13900000747,151446,1278,2
1257,13900000747,200352,30272,2
1258,13900000747,220499,26041,4
1259,13900000748,10005,195,1
1260,13900000749,10005,106,1
1261,13900000749,341206,253,2
1262,13900000750,10005,75,1
1263,13900000750,40423,136,1
1264,13900000750,60494,0,1
1265,13900000751,10005,170,2
1266,13900000751,200838,845,2
1267,13900000752,10005,15144,2
1268,13900000752,40384,123,1
1269,13900000752,70106,1422,3
1270,13900000752,151446,3056,3
1271,13900000752,151590,474,1
1272,13900000752,200855,271,2
1273,13900000752,231973,96182,1
1274,13900000752,340812,13830,1
1275,13900000752,341851,201,1
1276,13900000753,151247,610,1
1277,13900000754,10005,13330,13
1278,13900000755,10005,50,1
1279,13900000756,10005,121,1
1280,13900000756,70096,300,1
1281,13900000757,180688,20441,1
1282,13900000758,10005,360,3
1283,13900000759,10005,230,2
1284,13900000759,270386,155,1
1285,13900000760,271134,365,1
1286,13900000761,201038,1344,2
1287,13900000762,10005,271,1
1288,13900000763,10005,488,3
1289,13900000764,10001,220,1
1290,13900000764,211254,75,1
1291,13900000765,10005,2831,2
1292,13900000766,10001,220,1
1293,13900000767,80562,15245,1
1294,13900000768,331007,200,1
1295,13900000769,50057,70,1
1296,13900000770,10005,425,2
1297,13900000770,341309,172,1
1298,13900000771,10005,406,3
1299,13900000772,10005,341,2
1300,13900000773,10001,420,3
1301,13900000773,10005,43036,10
1302,13900000774,10005,206,1
1303,13900000775,10001,7540,1
1304,13900000775,10005,121,1
1305,13900000776,71249,184,1
1306,13900000777,20451,11873,6
1307,13900000778,180688,453,2
1308,13900000778,210356,111,1
1309,13900000779,330400,306,2
1310,13900000780,20450,50,1
1311,13900000781,10005,1189,9
1312,13900000782,10005,285,2
1313,13900000783,10001,9102,2
1314,13900000783,10005,8149,1
1315,13900000783,70106,8145,1
1316,13900000783,180229,10068,3
1317,13900000784,10001,44044,2
1318,13900000784,30428,44516,1
1319,13900000785,10001,1400,1
1320,13900000785,40423,232,1
1321,13900000785,180230,5614,3
1322,13900000786,10005,908,5
1323,13900000786,40423,461,5
1324,13900000787,10005,105,1
1325,13900000788,81161,154,1
1326,13900000789,10001,290,2
1327,13900000789,231973,183,1
1328,13900000789,250331,275260,4
1329,13900000789,270231,133,1
1330,13900000789,271134,500,3
1331,13900000789,340440,97,1
1332,13900000790,10005,150,1
1333,13900000791,10005,4422,1
1334,13900000791,10205,18907,1
1335,13900000791,11236,71240,1
1336,13900000792,200439,121,1
1337,13900000793,10005,100,1
1338,13900000794,70526,1611,1
1339,13900000795,10005,146,1
1340,13900000796,10005,140,1
1341,13900000797,200442,85,1
1342,13900000798,10005,15227,10
1343,13900000799,10005,190,1
1344,13900000800,151229,89,1
1345,13900000801,10005,111,1
1346,13900000801,30035,7960,6
1347,13900000801,180183,2095,1
1348,13900000802,30035,6615,3
1349,13900000803,10005,3227,7
1350,13900000804,10005,312,1
1351,13900000805,10005,1552,2
1352,13900000805,270386,390,1
1353,13900000806,11240,132,1
1354,13900000806,340370,1079,2
1355,13900000807,50054,76,1
1356,13900000808,10005,105,1
1357,13900000808,50057,65,1
1358,13900000809,10005,146,1
1359,13900000810,270974,375,13
1360,13900000811,151385,209,1
1361,13900000812,221970,135,1
1362,13900000812,320291,854176,14
1363,13900000813,10005,1790,1
1364,13900000814,50057,221605,4
1365,13900000814,60071,190,1
1366,13900000814,60494,116,1
1367,13900000815,10001,175767,22
1368,13900000815,11233,21493,1
1369,13900000815,30428,68216,20
1370,13900000815,70375,35,1
1371,13900000815,70385,36261,1
1372,13900000816,270832,15005,6
1373,13900000817,10005,186,1
1374,13900000818,10005,646,3
1375,13900000819,10005,80,1
1376,13900000820,180229,88011,2
1377,13900000821,70526,100,1
1378,13900000822,70109,299,1
1379,13900000823,10005,211,1
1380,13900000823,201131,2031,1
1381,13900000824,30035,17760,15
1382,13900000824,51390,2130,1
1383,13900000825,10005,1406,8
1384,13900000826,10001,370,3
1385,13900000826,10205,81,1
1386,13900000826,60494,190,1
1387,13900000826,200335,732,5
1388,13900000826,210846,1445,1
1389,13900000827,20514,224,1
1390,13900000827,21434,7763,1
1391,13900000827,221061,796,2
1392,13900000827,341309,195,1
1393,13900000827,370955,3935,4
1394,13900000828,50057,71,1
1395,13900000828,270231,32395,1
1396,13900000829,10005,3265,12
1397,13900000829,231973,100,1
1398,13900000829,271134,139,1
1399,13900000830,270974,50,1
1400,13900000831,221061,342,1
1401,13900000831,250331,486,1
1402,13900000832,340948,1752,1
1403,13900000833,70106,324,1
1404,13900000834,180229,65,1
1405,13900000835,151499,55,1
1406,13900000835,270832,70,1
1407,13900000836,10005,462,2
1408,13900000837,200418,1669,1
1409,13900000838,10005,14607,1
1410,13900000838,70109,1290,2
1411,13900000838,200442,4441,1
1412,13900000839,10001,452,1
1413,13900000840,220371,3690,2
1414,13900000841,10005,191,1
1415,13900000842,200418,2059,1
1416,13900000843,10005,103,1
1417,13900000844,10005,149,1
1418,13900000845,50053,200,1
1419,13900000845,70109,12955,1
1420,13900000846,311360,101,1
1421,13900000847,10005,510,2
1422,13900000847,10205,100,1
1423,13900000848,90144,81,1
1424,13900000848,250331,2065,1
1425,13900000848,270231,1944,1
1426,13900000849,10005,1641,11
1427,13900000849,200415,174,1
1428,13900000850,210356,735,1
1429,13900000851,200837,108898,1
1430,13900000852,10001,105,1
1431,13900000852,10005,65,1
1432,13900000853,40423,82081,1
1433,13900000853,50066,44236,4
1434,13900000853,70096,229,1
1435,13900000853,271134,303,2
1436,13900000854,10005,4211,5
1437,13900000854,151499,136034,4
1438,13900000855,10001,958,3
1439,13900000855,10005,1212,9
1440,13900000855,11233,996,1
1441,13900000855,31480,383,2
1442,13900000855,70375,415,1
1443,13900000855,70385,1300,1
1444,13900000855,180229,2380,2
1445,13900000856,211504,360,1
1446,13900000857,170488,1694,7
1447,13900000858,270386,3565,1
1448,13900000859,10005,1667,4
1449,13900000860,10005,448,3
1450,13900000860,171457,0,1
1451,13900000860,200335,81,1
1452,13900000861,10005,431,3
1453,13900000862,221168,3059,1
1454,13900000863,50048,65,1
1455,13900000864,10001,44201,1
1456,13900000865,10001,199,1
1457,13900000865,10005,17447,12
1458,13900000865,10006,37257,13
1459,13900000865,51176,1005,2
1460,13900000865,200442,5580,1
1461,13900000866,10005,151,1
1462,13900000867,10005,351,1
1463,13900000868,10435,21580,1
1464,13900000868,270231,2032,6
1465,13900000869,50057,80,1
1466,13900000870,220499,55,1
1467,13900000870,270389,3055,1
1468,13900000870,321054,521,1
1469,13900000871,10005,91,1
1470,13900000872,41467,268,1
1471,13900000872,151446,3625,4
1472,13900000872,220371,1734,2
1473,13900000872,220499,12410,24
1474,13900000873,220371,200,1
1475,13900000874,200439,90,1
1476,13900000875,10005,27260,4
1477,13900000876,10005,161,1
1478,13900000877,10005,258,2
1479,13900000878,10001,3486,2
1480,13900000878,10005,1934,1
1481,13900000879,180229,61,1
1482,13900000880,10005,97,1
1483,13900000880,180229,61498,2
1484,13900000881,10005,183,2
1485,13900000881,11282,61226,1
1486,13900000882,10005,1505,9
1487,13900000882,50066,107216,12
1488,13900000882,50501,19245,1
1489,13900000882,151740,22866,1
1490,13900000882,270389,50,1
1491,13900000882,320291,40,1
1492,13900000883,151341,125,1
1493,13900000884,10001,66,1
1494,13900000884,70385,2105,1
1495,13900000885,200335,70,1
1496,13900000886,10005,211,2
1497,13900000887,10005,134,1
1498,13900000888,11498,109,1
1499,13900000889,10005,141,1
1500,13900000890,10005,156,1
1501,13900000891,10005,102,1
1502,13900000891,300856,118547,2
1503,13900000891,330481,160,1
1504,13900000892,271134,121,1
1505,13900000893,10001,265,1
1506,13900000894,80539,445,1
1507,13900000895,10001,4525,3
1508,13900000895,180182,504,1
1509,13900000896,70109,254,2
1510,13900000897,10001,149,1
1511,13900000898,10005,169,1
1512,13900000899,10005,116,1
1513,13900000899,221135,440,1
1514,13900000900,10005,97983,3
1515,13900000900,70096,160,1
1516,13900000901,10005,184,1
1517,13900000902,10005,114,1
1518,13900000903,10005,300,2
1519,13900000904,10005,140,1
1520,13900000905,10005,688,4
1521,13900000905,10006,5145,4
1522,13900000905,60458,1360,1
1523,13900000905,70385,3465,2
1524,13900000905,81163,575,1
1525,13900000905,220492,767,2
1526,13900000905,340370,318,1
1527,13900000905,341309,75,1
1528,13900000906,10001,175,1
1529,13900000907,70328,156,1
1530,13900000908,10005,730,5
1531,13900000908,40423,654,4
1532,13900000909,10005,71,1
1533,13900000910,10005,133,1
1534,13900000911,80609,453,1
1535,13900000912,10005,125,1
1536,13900000913,270974,70,1
1537,13900000914,10005,20096,3
1538,13900000915,70109,290,1
1539,13900000916,341211,90,1
1540,13900000917,50057,151,2
1541,13900000918,10001,110,1
1542,13900000919,10001,145,1
1543,13900000920,10005,545,3
1544,13900000921,10005,160,1
